obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""12369.33373415""","=""0.00000021""","=""""","=""8.6019e+00""","=""2.5368e-05""","=""7.2312e-02""","=""-3.75061""",AAA,"=""[24.2094922614541]""","=""[24.3097274083893]""","=""1s.6g""","=""3G""","=""3""","=""1s.7f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.34820061""","=""0.00000021""","=""""","=""5.2366e+02""","=""1.2012e-03""","=""3.4239e+00""","=""-2.07530""",AAA,"=""[24.2094922614541]""","=""[24.3097272911601]""","=""1s.6g""","=""3G""","=""3""","=""1s.7f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.34876753""","=""0.00000021""","=""""","=""2.604e+02""","=""5.973e-04""","=""2.189e+00""","=""-2.2695""",AA,"=""[24.2094923832773]""","=""[24.3097274083893]""","=""1s.6g""","=""1G""","=""4""","=""1s.7f""","=""3F*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""12369.36323403""","=""0.00000021""","=""""","=""5.527e+02""","=""9.860e-04""","=""3.614e+00""","=""-2.0519""",AA,"=""[24.2094923832773]""","=""[24.3097272911601]""","=""1s.6g""","=""1G""","=""4""","=""1s.7f""","=""3F*""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12380.7705875""","=""0.0000011""","=""""","=""6.695e+03""","=""1.099e-02""","=""3.136e+01""","=""-1.1139""",AA,"=""[24.209454827529]""","=""[24.309597381304]""","=""1s.6f""","=""3F*""","=""3""","=""1s.7d""","=""1D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12380.8865863""","=""0.0000011""","=""""","=""1.8985e+04""","=""3.1163e-02""","=""8.8914e+01""","=""-0.66126""",AAA,"=""[24.2094557657828]""","=""[24.309597381304]""","=""1s.6f""","=""1F*""","=""3""","=""1s.7d""","=""1D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.7540327""","=""0.0000011""","=""""","=""1.7017e+04""","=""2.7964e-02""","=""7.9830e+01""","=""-0.70831""",AAA,"=""[24.209454827529]""","=""[24.309540927161]""","=""1s.6f""","=""3F*""","=""3""","=""1s.7d""","=""3D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.7577287""","=""0.0000011""","=""""","=""1.5017e+03""","=""3.4548e-03""","=""9.8626e+00""","=""-1.61648""",AAA,"=""[24.209454827529]""","=""[24.309540897300]""","=""1s.6f""","=""3F*""","=""3""","=""1s.7d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.7650309""","=""0.0000011""","=""""","=""2.5864e+04""","=""3.5702e-02""","=""7.2800e+01""","=""-0.74834""",AAA,"=""[24.209455342828]""","=""[24.309541353601]""","=""1s.6f""","=""3F*""","=""2""","=""1s.7d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.7823530""","=""0.0000011""","=""""","=""2.3752e+04""","=""4.2501e-02""","=""1.5600e+02""","=""-0.41736""",AAA,"=""[24.2094550264796]""","=""[24.309540897300]""","=""1s.6f""","=""3F*""","=""4""","=""1s.7d""","=""3D""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.8178121""","=""0.0000011""","=""""","=""2.8735e+03""","=""6.6109e-03""","=""1.3480e+01""","=""-1.48077""",AAA,"=""[24.209455342828]""","=""[24.309540927161]""","=""1s.6f""","=""3F*""","=""2""","=""1s.7d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.8215081""","=""0.0000011""","=""""","=""5.8648e+01""","=""1.8890e-04""","=""3.8518e-01""","=""-3.02480""",AAA,"=""[24.209455342828]""","=""[24.309540897300]""","=""1s.6f""","=""3F*""","=""2""","=""1s.7d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.8701623""","=""0.0000011""","=""""","=""5.973e+03""","=""9.816e-03""","=""2.802e+01""","=""-1.1630""",AA,"=""[24.2094557657828]""","=""[24.309540927161]""","=""1s.6f""","=""1F*""","=""3""","=""1s.7d""","=""3D""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12387.8738584""","=""0.0000011""","=""""","=""5.509e+02""","=""1.267e-03""","=""3.618e+00""","=""-2.0520""",AA,"=""[24.2094557657828]""","=""[24.309540897300]""","=""1s.6f""","=""1F*""","=""3""","=""1s.7d""","=""3D""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""12575.13773""","=""0.00004""","=""""","=""1.7789e+05""","=""7.0288e-01""","=""8.7296e+02""","=""0.32400""",AAA,"=""[24.21100267716]""","=""[24.309597381304]""","=""1s.6p""","=""1P*""","=""1""","=""1s.7d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""12582.34223""","=""0.00004""","=""""","=""1.454e+01""","=""5.751e-05""","=""7.146e-02""","=""-3.7631""",AA,"=""[24.21100267716]""","=""[24.309540927161]""","=""1s.6p""","=""1P*""","=""1""","=""1s.7d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""13033.404108""","=""0.000022""","=""""","=""8.2462e+04""","=""7.0001e-02""","=""9.0107e+01""","=""-0.67777""",AAA,"=""[24.209163835045]""","=""[24.30429185947]""","=""1s.6d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""13033.648004""","=""0.000022""","=""""","=""6.1841e+04""","=""9.4497e-02""","=""2.0273e+02""","=""-0.32561""",AAA,"=""[24.209163157329]""","=""[24.30428940164]""","=""1s.6d""","=""3D""","=""2""","=""1s.7p""","=""3P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""13033.669006""","=""0.000022""","=""""","=""6.9268e+04""","=""1.2601e-01""","=""3.7847e+02""","=""-0.05451""",AAA,"=""[24.209163110443]""","=""[24.30428920147]""","=""1s.6d""","=""3D""","=""3""","=""1s.7p""","=""3P*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""13033.675431""","=""0.000022""","=""""","=""1.2368e+04""","=""3.1499e-02""","=""6.7578e+01""","=""-0.80274""",AAA,"=""[24.209163157329]""","=""[24.30428920147]""","=""1s.6d""","=""3D""","=""2""","=""1s.7p""","=""3P*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""13033.740861""","=""0.000022""","=""""","=""2.0616e+04""","=""5.2505e-02""","=""6.7587e+01""","=""-0.80268""",AAA,"=""[24.209163835045]""","=""[24.30428940164]""","=""1s.6d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""13033.768288""","=""0.000022""","=""""","=""8.2462e+02""","=""3.5003e-03""","=""4.5057e+00""","=""-1.97878""",AAA,"=""[24.209163835045]""","=""[24.30428920147]""","=""1s.6d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""13045.529275""","=""0.000022""","=""""","=""5.379e+00""","=""8.235e-06""","=""1.768e-02""","=""-4.3854""",AA,"=""[24.209249793955]""","=""[24.30428940164]""","=""1s.6d""","=""1D""","=""2""","=""1s.7p""","=""3P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""13045.556751""","=""0.000022""","=""""","=""1.120e+00""","=""2.858e-06""","=""6.137e-03""","=""-4.8450""",AA,"=""[24.209249793955]""","=""[24.30428920147]""","=""1s.6d""","=""1D""","=""2""","=""1s.7p""","=""3P*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""13568.92292""","=""0.00004""","=""""","=""2.5922e+03""","=""2.3850e-03""","=""3.1962e+00""","=""-2.14538""",AAA,"=""[24.3581041440]""","=""[24.44947779185]""","=""1s.8s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""13569.04653""","=""0.00004""","=""""","=""2.5922e+03""","=""7.1552e-03""","=""9.5889e+00""","=""-1.66825""",AAA,"=""[24.3581041440]""","=""[24.44947695951]""","=""1s.8s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""13569.05658""","=""0.00004""","=""""","=""2.5922e+03""","=""1.1925e-02""","=""1.5982e+01""","=""-1.44641""",AAA,"=""[24.3581041440]""","=""[24.44947689179]""","=""1s.8s""","=""3S""","=""1""","=""1s.10p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""14204.81351""","=""0.00008""","=""""","=""2.7091e+05""","=""2.7317e-01""","=""3.8323e+02""","=""-0.08645""",AAA,"=""[24.21100267716]""","=""[24.2982859057]""","=""1s.6p""","=""1P*""","=""1""","=""1s.7s""","=""1S""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""14316.61509""","=""0.00006""","=""""","=""4.3310e+03""","=""4.4361e-03""","=""6.2725e+00""","=""-1.87587""",AAA,"=""[24.2845660369]""","=""[24.37116765163]""","=""1s.7s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""0""",3,1,,"=""T8636c73""","=""""",
"=""""","=""""","=""14316.88581""","=""0.00006""","=""""","=""4.3310e+03""","=""1.3309e-02""","=""1.8819e+01""","=""-1.39874""",AAA,"=""[24.2845660369]""","=""[24.37116601407]""","=""1s.7s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""14316.90784""","=""0.00006""","=""""","=""4.3310e+03""","=""2.2182e-02""","=""3.1365e+01""","=""-1.17689""",AAA,"=""[24.2845660369]""","=""[24.37116588077]""","=""1s.7s""","=""3S""","=""1""","=""1s.8p""","=""3P*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""14672.96723""","=""0.00005""","=""""","=""6.7967e+03""","=""6.5813e-02""","=""3.1791e+01""","=""-1.18169""",AAA,"=""[24.3671800778]""","=""[24.451678459372]""","=""1s.8s""","=""1S""","=""0""","=""1s.10p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""14803.98045""","=""0.00009""","=""""","=""1.9268e+05""","=""3.7984e-01""","=""9.2561e+02""","=""0.27857""",AAA,"=""[24.20081545451]""","=""[24.2845660369]""","=""1s.6p""","=""3P*""","=""2""","=""1s.7s""","=""3S""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""14804.03710""","=""0.00009""","=""""","=""1.1561e+05""","=""3.7985e-01""","=""5.5538e+02""","=""0.05673""",AAA,"=""[24.20081577498]""","=""[24.2845660369]""","=""1s.6p""","=""3P*""","=""1""","=""1s.7s""","=""3S""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""14804.73236""","=""0.00009""","=""""","=""3.8536e+04""","=""3.7988e-01""","=""1.8515e+02""","=""-0.42035""",AAA,"=""[24.20081970804]""","=""[24.2845660369]""","=""1s.6p""","=""3P*""","=""0""","=""1s.7s""","=""3S""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""15473.250121""","=""0.000024""","=""""","=""1.220e+00""","=""7.296e-06""","=""1.115e-02""","=""-4.6598""",AA,"=""[24.37116601407]""","=""[24.4512941044573]""","=""1s.8p""","=""3P*""","=""1""","=""1s.10d""","=""1D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""15477.113720""","=""0.000024""","=""""","=""6.3372e+02""","=""1.3655e-03""","=""3.4787e+00""","=""-2.16574""",AAA,"=""[24.37116588077]""","=""[24.451273968544]""","=""1s.8p""","=""3P*""","=""2""","=""1s.10d""","=""3D""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""15477.139473""","=""0.000024""","=""""","=""9.5057e+03""","=""3.4137e-02""","=""5.2181e+01""","=""-0.98966""",AAA,"=""[24.37116601407]""","=""[24.451273968544]""","=""1s.8p""","=""3P*""","=""1""","=""1s.10d""","=""3D""","=""1""",3,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""15477.141946""","=""0.000024""","=""""","=""5.7030e+03""","=""2.0481e-02""","=""5.2177e+01""","=""-0.98969""",AAA,"=""[24.37116588077]""","=""[24.451273822448]""","=""1s.8p""","=""3P*""","=""2""","=""1s.10d""","=""3D""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""15477.143955""","=""0.000024""","=""""","=""2.2814e+04""","=""1.1470e-01""","=""2.9222e+02""","=""-0.24146""",AAA,"=""[24.37116588077]""","=""[24.451273812052]""","=""1s.8p""","=""3P*""","=""2""","=""1s.10d""","=""3D""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""15477.167700""","=""0.000024""","=""""","=""1.7109e+04""","=""1.0240e-01""","=""1.5653e+02""","=""-0.51257""",AAA,"=""[24.37116601407]""","=""[24.451273822448]""","=""1s.8p""","=""3P*""","=""1""","=""1s.10d""","=""3D""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""15477.455862""","=""0.000024""","=""""","=""1.2674e+04""","=""1.3655e-01""","=""6.9577e+01""","=""-0.86471""",AAA,"=""[24.37116765163]""","=""[24.451273968544]""","=""1s.8p""","=""3P*""","=""0""","=""1s.10d""","=""3D""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""16064.12630""","=""0.00008""","=""""","=""1.4688e+04""","=""1.7047e-01""","=""9.0155e+01""","=""-0.76834""",AAA,"=""[24.2982859057]""","=""[24.375466697350]""","=""1s.7s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",1,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""16110.440052""","=""0.000018""","=""""","=""1.0063e+04""","=""2.3494e-02""","=""6.2302e+01""","=""-0.93008""",AAA,"=""[24.374719544511]""","=""[24.451678459372]""","=""1s.8d""","=""1D""","=""2""","=""1s.10p""","=""1P*""","=""1""",5,3,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.5999232""","=""0.0000018""","=""""","=""9.659e+02""","=""3.788e-03""","=""1.412e+01""","=""-1.5765""",AA,"=""[24.374680880069]""","=""[24.4513392610240]""","=""1s.8d""","=""3D""","=""3""","=""1s.10f""","=""1F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6041735""","=""0.0000018""","=""""","=""7.452e+03""","=""4.091e-02""","=""1.089e+02""","=""-0.6892""",AA,"=""[24.374680900214]""","=""[24.4513392610240]""","=""1s.8d""","=""3D""","=""2""","=""1s.10f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6234565""","=""0.0000018""","=""""","=""1.7457e+02""","=""4.8900e-04""","=""1.8226e+00""","=""-2.46559""",AAA,"=""[24.374680880069]""","=""[24.4513391494830]""","=""1s.8d""","=""3D""","=""3""","=""1s.10f""","=""3F*""","=""2""",7,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6277068""","=""0.0000018""","=""""","=""6.1094e+03""","=""2.3959e-02""","=""6.3786e+01""","=""-0.92156""",AAA,"=""[24.374680900214]""","=""[24.4513391494830]""","=""1s.8d""","=""3D""","=""2""","=""1s.10f""","=""3F*""","=""2""",5,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6378664""","=""0.0000018""","=""""","=""3.9278e+04""","=""1.9805e-01""","=""7.3816e+02""","=""0.14186""",AAA,"=""[24.374680880069]""","=""[24.4513390811842]""","=""1s.8d""","=""3D""","=""3""","=""1s.10f""","=""3F*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6455584""","=""0.0000018""","=""""","=""3.3983e+03""","=""1.3327e-02""","=""4.9673e+01""","=""-1.03017""",AAA,"=""[24.374680880069]""","=""[24.4513390447263]""","=""1s.8d""","=""3D""","=""3""","=""1s.10f""","=""3F*""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6498088""","=""0.0000018""","=""""","=""2.7462e+04""","=""1.5078e-01""","=""4.0141e+02""","=""-0.12270""",AAA,"=""[24.374680900214]""","=""[24.4513390447263]""","=""1s.8d""","=""3D""","=""2""","=""1s.10f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16173.6879489""","=""0.0000018""","=""""","=""3.2993e+04""","=""2.1565e-01""","=""3.4447e+02""","=""-0.18913""",AAA,"=""[24.374681185743]""","=""[24.4513391494830]""","=""1s.8d""","=""3D""","=""1""","=""1s.10f""","=""3F*""","=""2""",3,5,,"=""T8636c73""","=""""",
"=""""","=""""","=""16181.7615721""","=""0.0000008""","=""""","=""8.4274e+03""","=""1.6978e-01""","=""1.2337e+02""","=""-0.63530""",AAA,"=""[24.374719544511]""","=""[24.4513392610240]""","=""1s.8d""","=""1D""","=""2""","=""1s.10f""","=""1F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16181.8072534""","=""0.0000008""","=""""","=""8.4274e+03""","=""4.6316e-02""","=""1.2337e+02""","=""-0.63530""",AAA,"=""[24.374719544511]""","=""[24.4513390447263]""","=""1s.8d""","=""1D""","=""2""","=""1s.10f""","=""3F*""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.4695163""","=""0.0000003""","=""""","=""2.864e+03""","=""1.448e-02""","=""5.406e+01""","=""-0.9940""",AA,"=""[24.3748069170618]""","=""[24.45134760401285]""","=""1s.8f""","=""3F*""","=""3""","=""1s.10g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.4751045""","=""0.0000003""","=""""","=""3.1567e+03""","=""1.2418e-02""","=""4.6354e+01""","=""-1.06086""",AAA,"=""[24.3748069170618]""","=""[24.45134757760769]""","=""1s.8f""","=""3F*""","=""3""","=""1s.10g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.4854142""","=""0.0000003""","=""""","=""1.541e+03""","=""6.063e-03""","=""2.910e+01""","=""-1.2631""",AA,"=""[24.3748069921824]""","=""[24.45134760401285]""","=""1s.8f""","=""3F*""","=""4""","=""1s.10g""","=""1G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.4910024""","=""0.0000003""","=""""","=""6.5566e+01""","=""2.0060e-04""","=""9.6279e-01""","=""-2.74342""",AAA,"=""[24.3748069921824]""","=""[24.45134757760769]""","=""1s.8f""","=""3F*""","=""4""","=""1s.10g""","=""3G""","=""3""",9,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.4924255""","=""0.0000003""","=""""","=""4.6085e+04""","=""2.3308e-01""","=""8.7008e+02""","=""0.21261""",AAA,"=""[24.3748069170618]""","=""[24.45134749576287]""","=""1s.8f""","=""3F*""","=""3""","=""1s.10g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.4992619""","=""0.0000003""","=""""","=""5.1404e+04""","=""2.4715e-01""","=""1.1862e+03""","=""0.34720""",AAA,"=""[24.3748069921824]""","=""[24.45134753858031]""","=""1s.8f""","=""3F*""","=""4""","=""1s.10g""","=""3G""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.5083235""","=""0.0000003""","=""""","=""1.6715e+03""","=""6.5753e-03""","=""3.1558e+01""","=""-1.22784""",AAA,"=""[24.3748069921824]""","=""[24.45134749576287]""","=""1s.8f""","=""3F*""","=""4""","=""1s.10g""","=""3G""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.5192379""","=""0.0000003""","=""""","=""4.7207e+04""","=""2.5998e-01""","=""6.9321e+02""","=""0.11391""",AAA,"=""[24.3748071255995]""","=""[24.45134757760769]""","=""1s.8f""","=""3F*""","=""2""","=""1s.10g""","=""3G""","=""3""",5,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.5569579""","=""0.0000003""","=""""","=""4.6999e+04""","=""2.3771e-01""","=""8.8735e+02""","=""0.22114""",AAA,"=""[24.3748073302369]""","=""[24.45134760401285]""","=""1s.8f""","=""1F*""","=""3""","=""1s.10g""","=""1G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.5625461""","=""0.0000003""","=""""","=""9.739e+02""","=""3.831e-03""","=""1.430e+01""","=""-1.5716""",AA,"=""[24.3748073302369]""","=""[24.45134757760769]""","=""1s.8f""","=""1F*""","=""3""","=""1s.10g""","=""3G""","=""3""",7,7,,"=""T8636c73""","=""""",
"=""""","=""""","=""16198.5798673""","=""0.0000003""","=""""","=""3.647e+03""","=""1.845e-02""","=""6.886e+01""","=""-0.8890""",AA,"=""[24.3748073302369]""","=""[24.45134749576287]""","=""1s.8f""","=""1F*""","=""3""","=""1s.10g""","=""3G""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.47854984""","=""0.00000008""","=""""","=""1.851e+00""","=""8.901e-06""","=""4.273e-02""","=""-4.0963""",AA,"=""[24.3748231461435]""","=""[24.45134961750954]""","=""1s.8g""","=""3G""","=""4""","=""1s.10h""","=""1H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.48255966""","=""0.00000008""","=""""","=""1.6026e+03""","=""6.3065e-03""","=""3.0274e+01""","=""-1.24597""",AAA,"=""[24.3748231461435]""","=""[24.45134959856946]""","=""1s.8g""","=""3G""","=""4""","=""1s.10h""","=""3H*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.49385314""","=""0.00000008""","=""""","=""6.1727e+04""","=""2.9689e-01""","=""1.4252e+03""","=""0.42683""",AAA,"=""[24.3748231461435]""","=""[24.45134954522564]""","=""1s.8g""","=""3G""","=""4""","=""1s.10h""","=""3H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.49626677""","=""0.00000008""","=""""","=""1.222e+03""","=""4.810e-03""","=""2.822e+01""","=""-1.2765""",AA,"=""[24.3748232298280]""","=""[24.45134961750954]""","=""1s.8g""","=""3G""","=""5""","=""1s.10h""","=""1H*""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.50027660""","=""0.00000008""","=""""","=""3.1131e+01""","=""1.0023e-04""","=""5.8808e-01""","=""-2.95760""",AAA,"=""[24.3748232298280]""","=""[24.45134959856946]""","=""1s.8g""","=""3G""","=""5""","=""1s.10h""","=""3H*""","=""4""",11,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.50564988""","=""0.00000008""","=""""","=""6.3040e+04""","=""2.9318e-01""","=""1.7201e+03""","=""0.50853""",AAA,"=""[24.3748232298280]""","=""[24.45134957318928]""","=""1s.8g""","=""3G""","=""5""","=""1s.10h""","=""3H*""","=""6""",11,13,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.51157010""","=""0.00000008""","=""""","=""1.2993e+03""","=""5.1130e-03""","=""2.9999e+01""","=""-1.24993""",AAA,"=""[24.3748232298280]""","=""[24.45134954522564]""","=""1s.8g""","=""3G""","=""5""","=""1s.10h""","=""3H*""","=""5""",11,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.51641528""","=""0.00000008""","=""""","=""5.9927e+04""","=""3.0320e-01""","=""1.1320e+03""","=""0.32683""",AAA,"=""[24.3748233060576]""","=""[24.45134959856946]""","=""1s.8g""","=""3G""","=""3""","=""1s.10h""","=""3H*""","=""4""",7,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.52331061""","=""0.00000006""","=""""","=""6.1816e+04""","=""2.9732e-01""","=""1.4272e+03""","=""0.42746""",AAA,"=""[24.3748233575671]""","=""[24.45134961750954]""","=""1s.8g""","=""1G""","=""4""","=""1s.10h""","=""1H*""","=""5""",9,11,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.52732045""","=""0.00000006""","=""""","=""1.479e+03""","=""5.822e-03""","=""2.795e+01""","=""-1.2807""",AA,"=""[24.3748233575671]""","=""[24.45134959856946]""","=""1s.8g""","=""1G""","=""4""","=""1s.10h""","=""3H*""","=""4""",9,9,,"=""T8636c73""","=""""",
"=""""","=""""","=""16201.53861399""","=""0.00000006""","=""""","=""1.376e+01""","=""6.618e-05""","=""3.177e-01""","=""-3.2251""",AA,"=""[24.3748233575671]""","=""[24.45134954522564]""","=""1s.8g""","=""1G""","=""4""","=""1s.10h""","=""3H*""","=""5""",9,11,,"=""T8636c73""","=""""",
