obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""608.762""","=""0.002""","=""608.7626""","=""0.0007""","=""2""","=""""","=""""","=""""","=""""",,"=""2.5093968""","=""4.546056""","=""3d2.(1G).4s""","=""2G""","=""7/2""","=""3d2.(1D).4p""","=""2F*""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""609.547""","=""0.002""","=""609.5485""","=""0.0006""","=""2""","=""""","=""""","=""""","=""""",,"=""2.5689319""","=""4.6029653""","=""3d2.(3P).4s""","=""2P""","=""3/2""","=""3d2.(1D).4p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""609.758""","=""0.002""","=""609.7574""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.1458031""","=""4.1791396""","=""3d2.(3P).4s""","=""4P""","=""5/2""","=""3d2.(3F).4p""","=""2D*""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""611.015""","=""0.002""","=""611.0159""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.5689319""","=""4.5980805""","=""3d2.(3P).4s""","=""2P""","=""3/2""","=""3d2.(1D).4p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""611.251""","=""0.002""","=""611.2547""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.1393568""","=""4.1677126""","=""3d2.(3P).4s""","=""4P""","=""3/2""","=""3d2.(3F).4p""","=""2D*""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""611.445""","=""0.002""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""612.758""","=""0.002""","=""612.7554""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.5689319""","=""4.5923200""","=""3d2.(3P).4s""","=""2P""","=""3/2""","=""3d2.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""614.790""","=""0.002""","=""614.7938""","=""0.0005""","=""6""","=""4.2e+06""","=""3.2e-02""","=""3.9e+00""","=""-0.72""",C+,"=""2.1093125""","=""4.1259920""","=""3d2.(1D).4s""","=""2D""","=""5/2""","=""3d2.(3F).4p""","=""2F*""","=""7/2""",6,8,,"=""T5448""","=""L4189c12""",
"=""615.289""","=""0.002""","=""615.2904""","=""0.0005""","=""3""","=""""","=""""","=""""","=""""",,"=""2.5641680""","=""4.5792199""","=""3d2.(3P).4s""","=""2P""","=""1/2""","=""3d2.(1D).4p""","=""2D*""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""617.995""","=""0.002""","=""617.9930""","=""0.0006""","=""1""","=""""","=""""","=""""","=""""",,"=""4.1904964""","=""6.1967361""","=""3d3""","=""4F""","=""5/2""","=""""","=""*""","=""3/2 or 5/2""",6,6,,"=""""","=""L4189c12""",
"=""619.53918""","=""0.00031""","=""619.5393""","=""0.0003""","=""6g*""","=""""","=""""","=""""","=""""",,"=""2.1093125""","=""4.1105447""","=""3d2.(1D).4s""","=""2D""","=""5/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",6,6,,"=""""","=""L19272,L4189c12""",
"=""619.53918""","=""0.00031""","=""619.54026""","=""0.00012""","=""6g*""","=""2.24e+04""","=""1.93e-04""","=""1.58e-02""","=""-3.11""",D,"=""0.00000000""","=""2.0012291""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""",4,6,,"=""T9506""","=""L19272,L4189c12""",
"=""620.015""","=""0.002""","=""620.0146""","=""0.0005""","=""6""","=""3.5e+06""","=""3.0e-02""","=""2.47e+00""","=""-0.92""",B,"=""2.1108467""","=""4.1105447""","=""3d2.(1D).4s""","=""2D""","=""3/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""621.23820""","=""0.00032""","=""621.23827""","=""0.00012""","=""7g""","=""1.58e+06""","=""9.14e-03""","=""7.48e-01""","=""-1.437""",B+,"=""0.00000000""","=""1.9957592""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""",4,4,,"=""T9506""","=""L19272,L4189c12""",
"=""623.34537""","=""0.00032""","=""623.34514""","=""0.00012""","=""3g""","=""3.55e+02""","=""2.76e-06""","=""3.39e-04""","=""-4.78""",C,"=""0.0208711""","=""2.0098848""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).4p""","=""4D*""","=""7/2""",6,8,,"=""T9506""","=""L19272,L4189c12""",
"=""624.11355""","=""0.00032""","=""624.11368""","=""0.00012""","=""6g""","=""1.78e+05""","=""1.56e-03""","=""1.28e-01""","=""-2.21""",B,"=""0.00000000""","=""1.9865643""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""",4,6,,"=""T9506""","=""L19272,L4189c12""",
"=""624.15051""","=""0.00032""","=""624.15042""","=""0.00012""","=""6g""","=""8.50e+05""","=""4.96e-03""","=""4.08e-01""","=""-1.702""",B+,"=""0.00000000""","=""1.9864474""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""",4,4,,"=""T9506""","=""L19272,L4189c12""",
"=""624.61885""","=""0.00032""","=""624.61964""","=""0.00012""","=""2g""","=""7.8e+02""","=""2.27e-06""","=""1.87e-04""","=""-5.04""",C,"=""0.00000000""","=""1.9849552""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).4p""","=""4D*""","=""1/2""",4,2,,"=""T9506""","=""L19272,L4189c12""",
"=""625.169""","=""0.002""","=""625.1643""","=""0.0006""","=""6""","=""1.32e+07""","=""1.03e-01""","=""1.27e+01""","=""-0.21""",B,"=""2.3025584""","=""4.2857841""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).5s""","=""4D""","=""7/2""",6,8,,"=""T5448""","=""L4189c12""",
"=""626.06969""","=""0.00032""","=""626.06964""","=""0.00012""","=""7g""","=""4.53e+05""","=""2.66e-03""","=""3.29e-01""","=""-1.80""",B+,"=""0.0208711""","=""2.0012291""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).4p""","=""4D*""","=""5/2""",6,6,,"=""T9506""","=""L19272,L4189c12""",
"=""626.225""","=""0.002""","=""626.2270""","=""0.0007""","=""2""","=""""","=""""","=""""","=""""",,"=""2.6143096""","=""4.5941699""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""","=""3d3""","=""2G""","=""9/2""",8,10,,"=""""","=""L4189c12""",
"=""626.395""","=""0.002""","=""626.3967""","=""0.0004""","=""5""","=""8.4e+06""","=""7.4e-02""","=""6.1e+00""","=""-0.53""",B,"=""2.2956499""","=""4.2749739""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).5s""","=""4D""","=""5/2""",4,6,,"=""T5448""","=""L4189c12""",
"=""627.165""","=""0.002""","=""627.1653""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""2.6077264""","=""4.5846246""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""","=""3d3""","=""2G""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""627.488""","=""0.002""","=""627.4878""","=""0.0007""","=""4""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""5.0588948""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d3""","=""2F""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""627.80376""","=""0.00032""","=""627.80368""","=""0.00012""","=""6g""","=""1.01e+05""","=""3.98e-04""","=""4.93e-02""","=""-2.62""",B+,"=""0.0208711""","=""1.9957592""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).4p""","=""2D*""","=""3/2""",6,4,,"=""T9506""","=""L19272,L4189c12""",
"=""628.148""","=""0.016""","=""628.1314""","=""0.0006""","=""5""","=""""","=""""","=""""","=""""",,"=""3.6074663""","=""5.581324""","=""3d2.(3F).4p""","=""4G*""","=""7/2""","=""3d.(2D).4p2.(3P)""","=""4F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""628.187""","=""0.002""","=""628.1835""","=""0.0007""","=""5*""","=""""","=""""","=""""","=""""",,"=""3.5983765""","=""5.572070""","=""3d2.(3F).4p""","=""4G*""","=""5/2""","=""3d.(2D).4p2.(3P)""","=""2F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""628.187""","=""0.002""","=""628.1892""","=""0.0005""","=""5*""","=""4.0e+06""","=""4.7e-02""","=""1.96e+00""","=""-1.02""",B+,"=""2.2942108""","=""4.2678869""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d.4s.(3D).5s""","=""4D""","=""3/2""",2,4,,"=""T5448""","=""L4189c12""",
"=""628.590""","=""0.002""","=""628.5907""","=""0.0005""","=""5""","=""3.9e+06""","=""2.31e-02""","=""2.87e+00""","=""-0.86""",B+,"=""2.3025584""","=""4.2749739""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).5s""","=""4D""","=""5/2""",6,6,,"=""T5448""","=""L4189c12""",
"=""628.647""","=""0.002""","=""628.6476""","=""0.0004""","=""5""","=""7.1e+06""","=""4.2e-02""","=""3.5e+00""","=""-0.77""",B,"=""2.2956499""","=""4.2678869""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).5s""","=""4D""","=""3/2""",4,4,,"=""T5448""","=""L4189c12""",
"=""628.981""","=""0.002""","=""628.9821""","=""0.0005""","=""1""","=""""","=""""","=""""","=""""",,"=""2.1393568""","=""4.1105447""","=""3d2.(3P).4s""","=""4P""","=""3/2""","=""3d2.(3F).4p""","=""2F*""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""629.476""","=""0.002""","=""629.4774""","=""0.0006""","=""5""","=""1.04e+07""","=""6.2e-02""","=""2.56e+00""","=""-0.91""",B,"=""2.2942108""","=""4.2638480""","=""3d.4s.(3D).4p""","=""4P*""","=""1/2""","=""3d.4s.(3D).5s""","=""4D""","=""1/2""",2,2,,"=""T5448""","=""L4189c12""",
"=""629.938""","=""0.002""","=""629.9376""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.2956499""","=""4.2638480""","=""3d.4s.(3D).4p""","=""4P*""","=""3/2""","=""3d.4s.(3D).5s""","=""4D""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""630.74043""","=""0.00033""","=""630.74034""","=""0.00012""","=""7g""","=""1.93e+06""","=""1.15e-02""","=""1.43e+00""","=""-1.161""",B+,"=""0.0208711""","=""1.9865643""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(1D).4p""","=""2D*""","=""5/2""",6,6,,"=""T9506""","=""L19272,L4189c12""",
"=""630.77745""","=""0.00033""","=""630.77786""","=""0.00012""","=""6g""","=""1.15e+05""","=""4.57e-04""","=""5.70e-02""","=""-2.56""",B+,"=""0.0208711""","=""1.9864474""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).4p""","=""4D*""","=""3/2""",6,4,,"=""T9506""","=""L19272,L4189c12""",
"=""630.858""","=""0.002""","=""630.8574""","=""0.0005""","=""4""","=""""","=""""","=""""","=""""",,"=""2.3025584""","=""4.2678869""","=""3d.4s.(3D).4p""","=""4P*""","=""5/2""","=""3d.4s.(3D).5s""","=""4D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""631.162""","=""0.016""","=""631.1766""","=""0.0007""","=""5""","=""""","=""""","=""""","=""""",,"=""3.3397588""","=""5.3040932""","=""3d2.(1S).4s""","=""2S""","=""1/2""","=""3d.4s.(1D).5p""","=""2P*""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""631.850""","=""0.002""","=""631.8487""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6190792""","=""5.581324""","=""3d2.(3F).4p""","=""4G*""","=""9/2""","=""3d.(2D).4p2.(3P)""","=""4F""","=""7/2""",10,8,,"=""""","=""L4189c12""",
"=""632.025""","=""0.002""","=""632.0238""","=""0.0011""","=""2""","=""""","=""""","=""""","=""""",,"=""3.6331691""","=""5.594870""","=""3d2.(3F).4p""","=""4G*""","=""11/2""","=""3d.(2D).4p2.(3P)""","=""4F""","=""9/2""",12,10,,"=""""","=""L4189c12""",
"=""632.379""","=""0.002""","=""632.3774""","=""0.0005""","=""1""","=""""","=""""","=""""","=""""",,"=""3.6074663""","=""5.568071""","=""3d2.(3F).4p""","=""4G*""","=""7/2""","=""3d.(2D).4p2.(3P)""","=""4F""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""632.449""","=""0.002""","=""632.4485""","=""0.0007""","=""4""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""5.0617485""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d3""","=""2F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""632.896""","=""0.002""","=""632.8985""","=""0.0007""","=""4""","=""""","=""""","=""""","=""""",,"=""3.5983765""","=""5.557367""","=""3d2.(3F).4p""","=""4G*""","=""5/2""","=""3d.(2D).4p2.(3P)""","=""4F""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""633.371""","=""0.002""","=""633.3705""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""5.0588948""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d3""","=""2F""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""634.65751""","=""0.00033""","=""634.65752""","=""0.00010""","=""5g""","=""9.9e+03""","=""9.0e-05""","=""7.5e-03""","=""-3.44""",C,"=""0.00000000""","=""1.9535607""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""",4,6,,"=""T9506""","=""L19272,L4189c12""",
"=""636.40149""","=""0.00033""","=""636.40068""","=""0.00010""","=""4g""","=""8.9e+02""","=""7.2e-06""","=""9.1e-04""","=""-4.36""",C,"=""0.0208711""","=""1.9690809""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).4p""","=""4F*""","=""7/2""",6,8,,"=""T9506""","=""L19272,L4189c12""",
"=""636.464""","=""0.002""","=""636.4643""","=""0.0006""","=""2""","=""""","=""""","=""""","=""""",,"=""2.3198719""","=""4.2678869""","=""4s2.4p""","=""2P*""","=""1/2""","=""3d.4s.(3D).5s""","=""4D""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""637.786""","=""0.002""","=""637.7867""","=""0.0007""","=""1""","=""""","=""""","=""""","=""""",,"=""2.3198719""","=""4.2638480""","=""4s2.4p""","=""2P*""","=""1/2""","=""3d.4s.(3D).5s""","=""4D""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""637.860""","=""0.002""","=""637.8600""","=""0.0009""","=""2""","=""""","=""""","=""""","=""""",,"=""3.0570618""","=""5.000814""","=""3d.4s.(1D).4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""638.05795""","=""0.00033""","=""638.05787""","=""0.00010""","=""6g""","=""1.10e+05""","=""6.71e-04""","=""5.64e-02""","=""-2.57""",C,"=""0.00000000""","=""1.9431497""","=""3d.4s2""","=""2D""","=""3/2""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""",4,4,,"=""T9506""","=""L19272,L4189c12""",
"=""640.031""","=""0.002""","=""640.0305""","=""0.0004""","=""3""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.2749739""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).5s""","=""4D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""640.992""","=""0.002""","=""640.9926""","=""0.0009""","=""1""","=""""","=""""","=""""","=""""",,"=""3.0570427""","=""4.991296""","=""3d.4s.(1D).4p""","=""2P*""","=""1/2""","=""3d.4s.(3D).4d""","=""2D""","=""3/2""",2,4,,"=""""","=""L4189c12""",
"=""641.51121""","=""0.00034""","=""641.51120""","=""0.00010""","=""6g""","=""6.9e+04""","=""4.23e-04""","=""5.36e-02""","=""-2.60""",C,"=""0.0208711""","=""1.9535607""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).4p""","=""4F*""","=""5/2""",6,6,,"=""T9506""","=""L19272,L4189c12""",
"=""642.381""","=""0.002""","=""642.3806""","=""0.0004""","=""1""","=""""","=""""","=""""","=""""",,"=""2.3378131""","=""4.2678869""","=""4s2.4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).5s""","=""4D""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""642.416""","=""0.002""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""643.574""","=""0.002""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""643.596""","=""0.002""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""643.950""","=""0.002""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""644.012""","=""0.002""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""644.435""","=""0.002""","=""""","=""""","=""4""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""644.850""","=""0.002""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""644.98591""","=""0.00034""","=""644.98559""","=""0.00012""","=""5g""","=""1.07e+04""","=""4.45e-05""","=""5.67e-03""","=""-3.57""",C,"=""0.0208711""","=""1.9431497""","=""3d.4s2""","=""2D""","=""5/2""","=""3d.4s.(3D).4p""","=""4F*""","=""3/2""",6,4,,"=""T9506""","=""L19272,L4189c12""",
"=""645.264""","=""0.002""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""645.371""","=""0.002""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""646.331""","=""0.002""","=""""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""646.490""","=""0.002""","=""646.4911""","=""0.0010""","=""2""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""5.000814""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).4d""","=""2D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""648.677""","=""0.002""","=""648.6772""","=""0.0007""","=""3""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""4.994351""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).4d""","=""4S""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""649.068""","=""0.017""","=""649.0552""","=""0.0007""","=""2""","=""""","=""""","=""""","=""""",,"=""3.0570618""","=""4.967287""","=""3d.4s.(1D).4p""","=""2P*""","=""3/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""649.109""","=""0.002""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""649.715""","=""0.002""","=""649.7158""","=""0.0009""","=""9""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""4.991296""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).4d""","=""2D""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""652.735""","=""0.002""","=""652.7373""","=""0.0010""","=""40""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""5.000814""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d.4s.(3D).4d""","=""2D""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""654.969""","=""0.002""","=""654.9660""","=""0.0008""","=""4""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""4.994351""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d.4s.(3D).4d""","=""4S""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""655.965""","=""0.002""","=""655.9653""","=""0.0006""","=""35""","=""""","=""""","=""""","=""""",,"=""2.6143096""","=""4.5044125""","=""3d.4s.(1D).4p""","=""2F*""","=""7/2""","=""3d3""","=""2D2""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""656.001""","=""0.002""","=""656.0012""","=""0.0006""","=""30*""","=""""","=""""","=""""","=""""",,"=""2.6077264""","=""4.4977260""","=""3d.4s.(1D).4p""","=""2F*""","=""5/2""","=""3d3""","=""2D2""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""656.001""","=""0.002""","=""656.0025""","=""0.0010""","=""30*""","=""""","=""""","=""""","=""""",,"=""3.8702635""","=""5.760259""","=""3d2.(3F).4p""","=""4F*""","=""5/2""","=""""","=""2F""","=""7/2""",6,8,,"=""""","=""L4189c12""",
"=""656.023""","=""0.002""","=""656.0248""","=""0.0009""","=""1""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""4.991296""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d.4s.(3D).4d""","=""2D""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""657.111""","=""0.002""","=""657.1118""","=""0.0007""","=""7""","=""""","=""""","=""""","=""""",,"=""3.1720895""","=""5.0588948""","=""3d.4s.(3D).4p""","=""2F*""","=""5/2""","=""3d3""","=""2F""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""657.717""","=""0.002""","=""657.7166""","=""0.0010""","=""7""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""4.968083""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).4d""","=""2P""","=""1/2""",4,2,,"=""""","=""L4189c12""",
"=""657.992""","=""0.002""","=""657.9942""","=""0.0007""","=""10""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""4.967287""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""660.198""","=""0.002""","=""""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""662.204""","=""0.002""","=""662.2035""","=""0.0008""","=""21""","=""""","=""""","=""""","=""""",,"=""3.1894511""","=""5.0617485""","=""3d.4s.(3D).4p""","=""2F*""","=""7/2""","=""3d3""","=""2F""","=""7/2""",8,8,,"=""""","=""L4189c12""",
"=""664.466""","=""0.002""","=""664.4657""","=""0.0007""","=""8""","=""""","=""""","=""""","=""""",,"=""3.1013643""","=""4.967287""","=""3d.4s.(3D).4p""","=""2D*""","=""5/2""","=""3d.4s.(3D).4d""","=""2P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""670.794""","=""0.002""","=""670.7924""","=""0.0012""","=""7""","=""""","=""""","=""""","=""""",,"=""4.0538875""","=""5.902212""","=""3d2.(3F).4p""","=""4D*""","=""5/2""","=""""","=""4P""","=""5/2""",6,6,,"=""""","=""L4189c12""",
"=""670.936""","=""0.002""","=""670.9349""","=""0.0007""","=""4""","=""""","=""""","=""""","=""""",,"=""4.5044125""","=""6.3523444""","=""3d3""","=""2D2""","=""5/2""","=""""","=""*""","=""3/2 or 5/2""",6,6,,"=""""","=""L4189c12""",
"=""671.610""","=""0.002""","=""""","=""""","=""2""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""671.646""","=""0.002""","=""671.6453""","=""0.0008""","=""40""","=""""","=""""","=""""","=""""",,"=""3.0830124""","=""4.9289897""","=""3d.4s.(3D).4p""","=""2D*""","=""3/2""","=""3d.4s.(3D).4d""","=""4D""","=""5/2""",4,6,,"=""""","=""L4189c12""",
"=""671.953""","=""0.002""","=""""","=""""","=""32""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L4189c12""",
"=""672.206""","=""0.002""","=""672.2017""","=""0.0011""","=""6""","=""""","=""""","=""""","=""""",,"=""4.0492353""","=""5.893685""","=""3d2.(3F).4p""","=""4D*""","=""3/2""","=""""","=""4P""","=""3/2""",4,4,,"=""""","=""L4189c12""",
"=""673.262""","=""0.002""","=""673.2612""","=""0.0012""","=""18""","=""""","=""""","=""""","=""""",,"=""4.0606653""","=""5.902212""","=""3d2.(3F).4p""","=""4D*""","=""7/2""","=""""","=""4P""","=""5/2""",8,6,,"=""""","=""L4189c12""",
"=""673.341""","=""0.002""","=""673.3381""","=""0.0017""","=""7""","=""""","=""""","=""""","=""""",,"=""4.0465230""","=""5.887860""","=""3d2.(3F).4p""","=""4D*""","=""1/2""","=""""","=""4P""","=""1/2""",2,2,,"=""""","=""L4189c12""",
"=""673.905""","=""0.002""","=""673.9015""","=""0.0011""","=""11""","=""""","=""""","=""""","=""""",,"=""4.0538875""","=""5.893685""","=""3d2.(3F).4p""","=""4D*""","=""5/2""","=""""","=""4P""","=""3/2""",6,4,,"=""""","=""L4189c12""",
"=""673.974""","=""0.002""","=""673.9732""","=""0.0008""","=""465""","=""""","=""""","=""""","=""""",,"=""3.1894511""","=""5.0290525""","=""3d.4s.(3D).4p""","=""2F*""","=""7/2""","=""3d.4s.(3D).4d""","=""2G""","=""9/2""",8,10,,"=""""","=""L4189c12""",
