obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""959.14362""","=""0.00007""","=""959.143661""","=""0.000013""","=""57""","=""""","=""""","=""""","=""""",,"=""2.428647391""","=""3.721302531""","=""6d2.7s.7p""","=""5G*""","=""5""","=""6d4""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""959.29732""","=""0.00004""","=""959.297313""","=""0.000017""","=""160""","=""""","=""""","=""""","=""""",,"=""2.695174721""","=""3.98762282""","=""5f.6d2.7s""","=""5G*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""959.802200""","=""0.000017""","=""959.802190""","=""0.000006""","=""530""","=""""","=""""","=""""","=""""",,"=""1.731131837""","=""3.022900075""","=""6d3.(2D2).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""960.84401""","=""0.00007""","=""960.844050""","=""0.000006""","=""59""","=""""","=""""","=""""","=""""",,"=""2.080931827""","=""3.371299378""","=""5f.6d2.7s""","=""5I*""","=""4""","=""5f.6d.7s.7p""","=""5G""","=""5""",9,11,,"=""""","=""L5951""",
"=""961.112154""","=""0.000020""","=""961.112181""","=""0.000008""","=""450""","=""""","=""""","=""""","=""""",,"=""2.549936368""","=""3.839943932""","=""6d2.7s.7p""","=""5D*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L5951""",
"=""961.15702""","=""0.00005""","=""961.157025""","=""0.000009""","=""130""","=""""","=""""","=""""","=""""",,"=""1.393796936""","=""2.683744315""","=""5f.6d.7s2""","=""3F*""","=""3""","=""6d3.(2G).7s""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""961.39823""","=""0.00009""","=""961.398147""","=""0.000017""","=""40""","=""""","=""""","=""""","=""""",,"=""1.501989980""","=""2.79161383""","=""5f.6d.7s2""","=""1D*""","=""2""","=""6d4""","=""5D""","=""2""",5,5,,"=""""","=""L5951""",
"=""961.62929""","=""0.00004""","=""961.629170""","=""0.000012""","=""200""","=""""","=""""","=""""","=""""",,"=""2.052464528""","=""3.34177856""","=""6d3.(2H).7s""","=""3H""","=""6""","=""""","=""*""","=""5""",13,11,,"=""""","=""L5951""",
"=""962.18557""","=""0.00005""","=""962.185536""","=""0.000008""","=""120""","=""""","=""""","=""""","=""""",,"=""1.980039530""","=""3.268608042""","=""6d3.(2D2).7s""","=""""","=""3""","=""""","=""*""","=""2""",7,5,,"=""""","=""L5951""",
"=""962.363366""","=""0.000020""","=""962.363376""","=""0.000011""","=""440""","=""""","=""""","=""""","=""""",,"=""2.715676522""","=""4.004006913""","=""5f.6d2.7s""","=""5H*""","=""7""","=""5f.6d.7s.7p""","=""5H""","=""7""",15,15,,"=""""","=""L5951""",
"=""962.60463""","=""0.00006""","=""962.604687""","=""0.000015""","=""69""","=""""","=""""","=""""","=""""",,"=""2.747878354""","=""4.03588578""","=""""","=""*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L5951""",
"=""962.783786""","=""0.000019""","=""962.783783""","=""0.000008""","=""500""","=""""","=""""","=""""","=""""",,"=""2.477968921""","=""3.765736753""","=""5f.6d2.7s""","=""5H*""","=""6""","=""""","=""""","=""6""",13,13,,"=""""","=""L5951""",
"=""962.83732""","=""0.00009""","=""962.837337""","=""0.000012""","=""41""","=""""","=""""","=""""","=""""",,"=""2.157126090""","=""3.444822294""","=""6d3.(4F).7s""","=""""","=""3""","=""""","=""*""","=""2""",7,5,,"=""""","=""L5951""",
"=""963.03107""","=""0.00005""","=""963.031069""","=""0.000011""","=""110""","=""""","=""""","=""""","=""""",,"=""1.766030147""","=""3.053467308""","=""5f.6d.7s2""","=""3P*""","=""1""","=""6d3.(2D1).7s""","=""3D""","=""1""",3,3,,"=""""","=""L5951""",
"=""963.18669""","=""0.00008""","=""963.186620""","=""0.000017""","=""50""","=""""","=""""","=""""","=""""",,"=""2.777171240""","=""4.064400484""","=""5f.6d2.7s""","=""3I*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""963.220983""","=""0.000004""","=""963.220982""","=""0.000004""","=""4600""","=""""","=""""","=""""","=""""",,"=""0.4792576672""","=""1.766440990""","=""6d2.7s2""","=""3P""","=""1""","=""5f.6d.7s2""","=""3P*""","=""0""",3,1,,"=""""","=""L18702""",
"=""963.33852""","=""0.00005""","=""963.338486""","=""0.000012""","=""110""","=""""","=""""","=""""","=""""",,"=""1.766440990""","=""3.053467308""","=""5f.6d.7s2""","=""3P*""","=""0""","=""6d3.(2D1).7s""","=""3D""","=""1""",1,3,,"=""""","=""L5951""",
"=""963.528519""","=""0.000003""","=""963.528521""","=""0.000003""","=""7900""","=""""","=""""","=""""","=""""",,"=""0.4792576672""","=""1.766030147""","=""6d2.7s2""","=""3P""","=""1""","=""5f.6d.7s2""","=""3P*""","=""1""",3,3,,"=""""","=""L18702""",
"=""963.95445""","=""0.00007""","=""963.954436""","=""0.000020""","=""56""","=""""","=""""","=""""","=""""",,"=""2.116882543""","=""3.40308647""","=""6d3.(4P).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""964.57872""","=""0.00008""","=""964.578757""","=""0.000017""","=""46""","=""""","=""""","=""""","=""""",,"=""2.544492306""","=""3.82986374""","=""6d2.7s.7p""","=""3F*""","=""2""","=""""","=""""","=""1""",5,3,,"=""""","=""L5951""",
"=""964.62891""","=""0.00007""","=""964.628929""","=""0.000020""","=""54""","=""""","=""""","=""""","=""""",,"=""3.081045536""","=""4.36635012""","=""""","=""3I*""","=""6""","=""""","=""""","=""5""",13,11,,"=""""","=""L5951""",
"=""965.46478""","=""0.00008""","=""965.464779""","=""0.000006""","=""52""","=""""","=""""","=""""","=""""",,"=""1.648671592""","=""2.932863424""","=""6d3.(2G).7s""","=""3G""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L5951""",
"=""965.90896""","=""0.00004""","=""965.908934""","=""0.000008""","=""160""","=""""","=""""","=""""","=""""",,"=""1.393796936""","=""2.677398258""","=""5f.6d.7s2""","=""3F*""","=""3""","=""6d3.(2F).7s""","=""1F""","=""3""",7,7,,"=""""","=""L5951""",
"=""966.27323""","=""0.00010""","=""966.273192""","=""0.000010""","=""35""","=""""","=""""","=""""","=""""",,"=""2.421710998""","=""3.704828438""","=""6d3.(2F).7s""","=""3F""","=""4""","=""""","=""*""","=""4""",9,9,,"=""""","=""L5951""",
"=""966.62933""","=""0.00004""","=""966.629325""","=""0.000007""","=""180""","=""""","=""""","=""""","=""""",,"=""1.731131837""","=""3.013776541""","=""6d3.(2D2).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""966.734830""","=""0.000003""","=""966.734834""","=""0.000003""","=""8300""","=""""","=""""","=""""","=""""",,"=""0.4572521355""","=""1.739756853""","=""6d2.7s2""","=""""","=""2""","=""6d.7s2.7p""","=""3D*""","=""2""",5,5,,"=""""","=""L18702""",
"=""966.87938""","=""0.00010""","=""966.879421""","=""0.000007""","=""34""","=""""","=""""","=""""","=""""",,"=""2.135541319""","=""3.417854251""","=""6d2.7s.7p""","=""5F*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""966.90308""","=""0.00007""","=""966.903102""","=""0.000015""","=""75""","=""""","=""""","=""""","=""""",,"=""2.587299228""","=""3.869580753""","=""5f.6d2.7s""","=""5I*""","=""7""","=""6d4""","=""1I""","=""6""",15,13,,"=""""","=""L5951""",
"=""967.34079""","=""0.00010""","=""967.340682""","=""0.000014""","=""35""","=""""","=""""","=""""","=""""",,"=""2.777171240""","=""4.058872721""","=""5f.6d2.7s""","=""3I*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L5951""",
"=""967.34488""","=""0.00006""","=""967.344888""","=""0.000009""","=""92""","=""""","=""""","=""""","=""""",,"=""2.506331889""","=""3.788027797""","=""6d2.7s.7p""","=""5D*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""967.744435""","=""0.000022""","=""967.744430""","=""0.000011""","=""370""","=""""","=""""","=""""","=""""",,"=""1.393796936""","=""2.674963685""","=""5f.6d.7s2""","=""3F*""","=""3""","=""6d3.(2P).7s""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""967.87566""","=""0.00003""","=""967.875661""","=""0.000008""","=""270""","=""""","=""""","=""""","=""""",,"=""2.418081613""","=""3.699074652""","=""6d2.7s.7p""","=""5F*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""967.948988""","=""0.000020""","=""967.948983""","=""0.000006""","=""470""","=""""","=""""","=""""","=""""",,"=""2.233126549""","=""3.514022553""","=""5f.6d2.7s""","=""5H*""","=""5""","=""5f.7s2.7p""","=""3G""","=""5""",11,11,,"=""""","=""L5951""",
"=""967.95978""","=""0.00009""","=""967.959748""","=""0.000013""","=""44""","=""""","=""""","=""""","=""""",,"=""1.022076397""","=""2.302958156""","=""5f.6d.7s2""","=""3F*""","=""2""","=""6d3.(2P).7s""","=""""","=""1""",5,3,,"=""""","=""L5951""",
"=""968.08842""","=""0.00007""","=""968.088453""","=""0.000012""","=""74""","=""""","=""""","=""""","=""""",,"=""2.506331889""","=""3.787043357""","=""6d2.7s.7p""","=""5D*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""968.50589""","=""0.00007""","=""968.505861""","=""0.000008""","=""74""","=""""","=""""","=""""","=""""",,"=""2.383885923""","=""3.664045428""","=""5f.6d2.7s""","=""5I*""","=""6""","=""5f.6d.7s.7p""","=""5H""","=""6""",13,13,,"=""""","=""L5951""",
"=""968.63876""","=""0.00009""","=""968.638832""","=""0.000016""","=""39""","=""""","=""""","=""""","=""""",,"=""2.594012580""","=""3.87399635""","=""""","=""*""","=""2""","=""""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""968.74556""","=""0.00008""","=""968.745546""","=""0.000014""","=""51""","=""""","=""""","=""""","=""""",,"=""2.986152316""","=""4.265995087""","=""6d2.7s.7p""","=""5G*""","=""6""","=""""","=""""","=""6""",13,13,,"=""""","=""L5951""",
"=""969.02297""","=""0.00009""","=""969.022872""","=""0.000017""","=""40""","=""""","=""""","=""""","=""""",,"=""3.071053350""","=""4.350529842""","=""""","=""*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""969.76896""","=""0.00003""","=""969.768947""","=""0.000009""","=""270""","=""""","=""""","=""""","=""""",,"=""1.648671592""","=""2.927163739""","=""6d3.(2G).7s""","=""3G""","=""4""","=""""","=""*""","=""5""",9,11,,"=""""","=""L5951""",
"=""970.3222863""","=""0.0000019""","=""970.3222872""","=""0.0000019""","=""15000""","=""""","=""""","=""""","=""""",,"=""0.3557427977""","=""1.633505867""","=""6d2.7s2""","=""3F""","=""3""","=""5f.6d.7s2""","=""3G*""","=""4""",7,9,,"=""""","=""L18702""",
"=""970.32635""","=""0.00003""","=""970.327088""","=""0.000008""","=""320bl""","=""""","=""""","=""""","=""""",,"=""1.022076397""","=""2.299833145""","=""5f.6d.7s2""","=""3F*""","=""2""","=""6d3.(4P).7s""","=""""","=""2""",5,5,,"=""""","=""L5951""",
"=""970.42366""","=""0.00005""","=""970.423651""","=""0.000008""","=""110""","=""""","=""""","=""""","=""""",,"=""2.238363337""","=""3.515992941""","=""6d.7s2.7p""","=""3F*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L5951""",
"=""970.493236""","=""0.000016""","=""970.493230""","=""0.000007""","=""660""","=""""","=""""","=""""","=""""",,"=""1.936507287""","=""3.214045292""","=""5f.6d2.7s""","=""5H*""","=""3""","=""6d4""","=""3H""","=""4""",7,9,,"=""""","=""L5951""",
"=""971.88062""","=""0.00004""","=""971.880581""","=""0.000008""","=""190""","=""""","=""""","=""""","=""""",,"=""2.240278611""","=""3.515992941""","=""6d.7s2.7p""","=""1F*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""972.11569""","=""0.00003""","=""972.115664""","=""0.000020""","=""210""","=""""","=""""","=""""","=""""",,"=""1.501989980""","=""2.77739581""","=""5f.6d.7s2""","=""1D*""","=""2""","=""6d3.(2P).7s""","=""""","=""1""",5,3,,"=""""","=""L5951""",
"=""972.13242""","=""0.00009""","=""972.13242""","=""0.00003""","=""52""","=""""","=""""","=""""","=""""",,"=""3.027825377""","=""4.30320923""","=""""","=""*""","=""3""","=""""","=""""","=""3""",7,7,,"=""""","=""L5951""",
"=""973.46654""","=""0.00011""","=""973.466561""","=""0.000010""","=""32""","=""""","=""""","=""""","=""""",,"=""2.157126090""","=""3.430762016""","=""6d3.(4F).7s""","=""""","=""3""","=""""","=""*""","=""3""",7,7,,"=""""","=""L5951""",
"=""973.49991""","=""0.00009""","=""973.499922""","=""0.000017""","=""47""","=""""","=""""","=""""","=""""",,"=""2.714030537""","=""3.98762282""","=""""","=""*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""973.88820""","=""0.00004""","=""973.888177""","=""0.000010""","=""150""","=""""","=""""","=""""","=""""",,"=""2.307883790""","=""3.580968332""","=""6d2.7s.7p""","=""5D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L5951""",
"=""974.12926""","=""0.00006""","=""974.129223""","=""0.000009""","=""91""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""2.865714673""","=""6d3.(4P).7s""","=""5P""","=""3""","=""5f.6d2.7s""","=""5G*""","=""4""",7,9,,"=""""","=""L5951""",
"=""974.58282""","=""0.00011""","=""974.582849""","=""0.000009""","=""32""","=""""","=""""","=""""","=""""",,"=""2.428647391""","=""3.700824493""","=""6d2.7s.7p""","=""5G*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""974.623299""","=""0.000012""","=""974.623290""","=""0.000006""","=""1000""","=""""","=""""","=""""","=""""",,"=""2.080931827""","=""3.353056141""","=""5f.6d2.7s""","=""5I*""","=""4""","=""""","=""""","=""3""",9,7,,"=""""","=""L5951""",
"=""974.9135052""","=""0.0000019""","=""974.9135062""","=""0.0000019""","=""27000""","=""""","=""""","=""""","=""""",,"=""0.4572521355""","=""1.728997759""","=""6d2.7s2""","=""""","=""2""","=""6d.7s2.7p""","=""3F*""","=""3""",5,7,,"=""""","=""L18702""",
"=""975.62662""","=""0.00003""","=""975.626634""","=""0.000010""","=""320""","=""""","=""""","=""""","=""""",,"=""2.613233808""","=""3.88404986""","=""6d2.7s.7p""","=""5F*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""975.66872""","=""0.00008""","=""975.668710""","=""0.000012""","=""61""","=""""","=""""","=""""","=""""",,"=""1.966871474""","=""3.237632718""","=""6d3.(2D2).7s""","=""""","=""2""","=""""","=""*""","=""2""",5,5,,"=""""","=""L5951""",
"=""975.98949""","=""0.00004""","=""975.989453""","=""0.000005""","=""150""","=""""","=""""","=""""","=""""",,"=""1.592945153""","=""2.863288782""","=""6d3.(4P).7s""","=""5P""","=""3""","=""""","=""*""","=""2""",7,5,,"=""""","=""L5951""",
"=""976.72834""","=""0.00008""","=""976.728298""","=""0.000006""","=""57""","=""""","=""""","=""""","=""""",,"=""1.880456013""","=""3.149838693""","=""6d2.7s.7p""","=""5G*""","=""3""","=""5f.6d.7s.7p""","=""5H""","=""4""",7,9,,"=""""","=""L5951""",
"=""977.22134""","=""0.00004""","=""977.221302""","=""0.000009""","=""170""","=""""","=""""","=""""","=""""",,"=""1.966871474""","=""3.235613756""","=""6d3.(2D2).7s""","=""""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L5951""",
"=""978.10990""","=""0.00011""","=""978.10994""","=""0.00004""","=""32""","=""""","=""""","=""""","=""""",,"=""3.053467308""","=""4.32105690""","=""6d3.(2D1).7s""","=""3D""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""978.21345""","=""0.00004""","=""978.213462""","=""0.000016""","=""140""","=""""","=""""","=""""","=""""",,"=""2.927163739""","=""4.194619190""","=""""","=""*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""978.48224""","=""0.00010""","=""978.482296""","=""0.000009""","=""41""","=""""","=""""","=""""","=""""",,"=""1.731131837""","=""2.998239060""","=""6d3.(2D2).7s""","=""""","=""1""","=""""","=""*""","=""2""",3,5,,"=""""","=""L5951""",
"=""978.80357""","=""0.00005""","=""978.803545""","=""0.000008""","=""110""","=""""","=""""","=""""","=""""",,"=""2.233126549""","=""3.499817899""","=""5f.6d2.7s""","=""5H*""","=""5""","=""5f.7s2.7p""","=""3F""","=""4""",11,9,,"=""""","=""L5951""",
"=""979.21951""","=""0.00003""","=""979.219489""","=""0.000008""","=""270""","=""""","=""""","=""""","=""""",,"=""2.151700954""","=""3.417854251""","=""5f.6d.7s2""","=""3D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L5951""",
"=""979.75111""","=""0.00011""","=""979.751097""","=""0.000010""","=""35""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""3.058925227""","=""6d2.7s.7p""","=""5G*""","=""2""","=""6d3.(2D1).7s""","=""3D""","=""2""",5,5,,"=""""","=""L5951""",
"=""979.83275""","=""0.00011""","=""979.83279""","=""0.00003""","=""36""","=""""","=""""","=""""","=""""",,"=""2.674963685""","=""3.94032446""","=""6d3.(2P).7s""","=""""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L5951""",
"=""979.888577""","=""0.000008""","=""979.888594""","=""0.000003""","=""2100""","=""""","=""""","=""""","=""""",,"=""0.6151672932""","=""1.880456013""","=""6d2.7s2""","=""3F""","=""4""","=""6d2.7s.7p""","=""5G*""","=""3""",9,7,,"=""""","=""L18702""",
"=""979.99318""","=""0.00005""","=""979.993160""","=""0.000008""","=""120""","=""""","=""""","=""""","=""""",,"=""2.240278611""","=""3.505432323""","=""6d.7s2.7p""","=""1F*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L5951""",
"=""980.30499""","=""0.00005""","=""980.305027""","=""0.000012""","=""130""","=""""","=""""","=""""","=""""",,"=""2.421710998""","=""3.686462224""","=""6d3.(2F).7s""","=""3F""","=""4""","=""""","=""*""","=""5""",9,11,,"=""""","=""L5951""",
"=""980.3271""","=""0.0003""","=""980.326814""","=""0.000018""","=""0""","=""""","=""""","=""""","=""""",,"=""2.486474731""","=""3.75119785""","=""6d3.(2F).7s""","=""3F""","=""2""","=""""","=""*""","=""3""",5,7,,"=""""","=""L2351""",
"=""980.43948""","=""0.00007""","=""980.439465""","=""0.000005""","=""76""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""3.058036741""","=""6d2.7s.7p""","=""5G*""","=""2""","=""5f.6d.7s.7p""","=""5F""","=""3""",5,7,,"=""""","=""L5951""",
"=""981.5387760""","=""0.0000019""","=""981.5387753""","=""0.0000019""","=""9900""","=""""","=""""","=""""","=""""",,"=""1.022076397""","=""2.285237890""","=""5f.6d.7s2""","=""3F*""","=""2""","=""5f.7s2.7p""","=""3G""","=""3""",5,7,,"=""""","=""L18702""",
"=""981.58388""","=""0.00007""","=""981.583911""","=""0.000006""","=""73""","=""""","=""""","=""""","=""""",,"=""2.080931827""","=""3.344035236""","=""5f.6d2.7s""","=""5I*""","=""4""","=""""","=""""","=""4""",9,9,,"=""""","=""L5951""",
"=""981.76487""","=""0.00005""","=""981.764844""","=""0.000007""","=""120""","=""""","=""""","=""""","=""""",,"=""2.519639824""","=""3.782510451""","=""5f.6d.7s2""","=""1H*""","=""5""","=""""","=""""","=""5""",11,11,,"=""""","=""L5951""",
"=""982.18701""","=""0.00005""","=""982.186992""","=""0.000006""","=""120""","=""""","=""""","=""""","=""""",,"=""1.215641081""","=""2.477968921""","=""6d3.(4F).7s""","=""5F""","=""5""","=""5f.6d2.7s""","=""5H*""","=""6""",11,13,,"=""""","=""L5951""",
"=""982.2924""","=""0.0003""","=""982.293190""","=""0.000023""","=""17""","=""""","=""""","=""""","=""""",,"=""1.633505867""","=""2.89569723""","=""5f.6d.7s2""","=""3G*""","=""4""","=""6d4""","=""5D""","=""3""",9,7,,"=""""","=""L18702""",
"=""982.9143401""","=""0.0000019""","=""982.9143419""","=""0.0000019""","=""24000""","=""""","=""""","=""""","=""""",,"=""0.6897416420""","=""1.951135368""","=""6d3.(4F).7s""","=""5F""","=""1""","=""6d2.7s.7p""","=""5F*""","=""1""",3,3,,"=""""","=""L18702""",
"=""983.33966""","=""0.00008""","=""983.339645""","=""0.000013""","=""53""","=""""","=""""","=""""","=""""",,"=""2.052464528""","=""3.313312690""","=""6d3.(2H).7s""","=""3H""","=""6""","=""5f.6d2.7s""","=""5G*""","=""6""",13,13,,"=""""","=""L5951""",
"=""983.43645""","=""0.00004""","=""983.436427""","=""0.000011""","=""200""","=""""","=""""","=""""","=""""",,"=""2.444104358""","=""3.704828438""","=""6d3.(2F).7s""","=""3F""","=""3""","=""""","=""*""","=""4""",7,9,,"=""""","=""L5951""",
"=""983.47406""","=""0.00007""","=""983.474060""","=""0.000008""","=""68""","=""""","=""""","=""""","=""""",,"=""2.428647391""","=""3.689323229""","=""6d2.7s.7p""","=""5G*""","=""5""","=""""","=""""","=""4""",11,9,,"=""""","=""L5951""",
"=""983.6118889""","=""0.0000019""","=""983.6118885""","=""0.0000019""","=""32000""","=""""","=""""","=""""","=""""",,"=""0.4792576672""","=""1.739756853""","=""6d2.7s2""","=""3P""","=""1""","=""6d.7s2.7p""","=""3D*""","=""2""",3,5,,"=""""","=""L18702""",
"=""983.99507""","=""0.00011""","=""983.995040""","=""0.000012""","=""36""","=""""","=""""","=""""","=""""",,"=""1.793458939""","=""3.053467308""","=""6d2.7s.7p""","=""5G*""","=""2""","=""6d3.(2D1).7s""","=""3D""","=""1""",5,3,,"=""""","=""L5951""",
"=""984.07018""","=""0.00006""","=""984.070192""","=""0.000011""","=""97""","=""""","=""""","=""""","=""""",,"=""2.624137715""","=""3.88404986""","=""5f.6d.7s2""","=""3D*""","=""3""","=""""","=""""","=""4""",7,9,,"=""""","=""L5951""",
"=""984.36152""","=""0.00005""","=""984.361501""","=""0.000007""","=""100""","=""""","=""""","=""""","=""""",,"=""2.240278611""","=""3.499817899""","=""6d.7s2.7p""","=""1F*""","=""3""","=""5f.7s2.7p""","=""3F""","=""4""",7,9,,"=""""","=""L5951""",
"=""984.83828""","=""0.00005""","=""984.838268""","=""0.000018""","=""140""","=""""","=""""","=""""","=""""",,"=""2.421710998""","=""3.68064053""","=""6d3.(2F).7s""","=""3F""","=""4""","=""""","=""*""","=""3""",9,7,,"=""""","=""L5951""",
"=""985.844405""","=""0.000017""","=""985.844396""","=""0.000003""","=""660""","=""""","=""""","=""""","=""""",,"=""1.215641081""","=""2.473285786""","=""6d3.(4F).7s""","=""5F""","=""5""","=""6d2.7s.7p""","=""5F*""","=""4""",11,9,,"=""""","=""L5951""",
"=""986.4828""","=""0.0003""","=""986.483229""","=""0.000009""","=""530""","=""""","=""""","=""""","=""""",,"=""1.438344449""","=""2.695174721""","=""6d3.(4P).7s""","=""5P""","=""1""","=""5f.6d2.7s""","=""5G*""","=""2""",3,5,,"=""""","=""L3552""",
"=""986.67943""","=""0.00006""","=""986.679590""","=""0.000023""","=""85""","=""""","=""""","=""""","=""""",,"=""2.683744315""","=""3.94032446""","=""6d3.(2G).7s""","=""""","=""4""","=""""","=""*""","=""3""",9,7,,"=""""","=""L5951""",
"=""986.81535""","=""0.00005""","=""986.815323""","=""0.000008""","=""120""","=""""","=""""","=""""","=""""",,"=""2.212755599""","=""3.469162908""","=""5f.6d.7s2""","=""3P*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L5951""",
